srno,movieId,title,genres
2325,2898,"Dark Half, The (1993)",Horror|Mystery
2326,2899,Gulliver's Travels (1939),Adventure|Animation|Children
2327,2900,Monkey Shines (1988),Horror|Sci-Fi
2328,2901,Phantasm (1979),Horror|Sci-Fi
2329,2902,Psycho II (1983),Horror|Mystery|Thriller
2330,2903,Psycho III (1986),Horror|Thriller
2331,2904,Rain (1932),Drama
2332,2905,Sanjuro (Tsubaki Sanjûrô) (1962),Action|Adventure|Drama
2333,2906,Random Hearts (1999),Drama|Romance
2334,2907,Superstar (1999),Comedy
2335,2908,Boys Don't Cry (1999),Drama
2336,2912,"Limey, The (1999)",Crime|Drama|Thriller
2337,2913,The Mating Habits of the Earthbound Human (1999),Comedy|Sci-Fi
2338,2915,Risky Business (1983),Comedy
2339,2916,Total Recall (1990),Action|Adventure|Sci-Fi|Thriller
2340,2917,Body Heat (1981),Crime|Thriller
2341,2918,Ferris Bueller's Day Off (1986),Comedy
2342,2919,"Year of Living Dangerously, The (1982)",Drama|Romance|War
2343,2920,Children of Paradise (Les enfants du paradis) (1945),Drama|Romance
2344,2921,High Plains Drifter (1973),Western
2345,2922,Hang 'Em High (1968),Crime|Drama|Western
2346,2923,Handle with Care (a.k.a. Citizen's Band) (1977),Comedy
2347,2924,Drunken Master (Jui kuen) (1978),Action|Comedy
2348,2925,"Conformist, The (Conformista, Il) (1970)",Drama
2349,2926,Hairspray (1988),Comedy|Drama
2350,2927,Brief Encounter (1946),Drama|Romance
2351,2928,"Razor's Edge, The (1984)",Drama
2352,2929,Reds (1981),Drama|Romance
2353,2930,Return with Honor (1998),Documentary
2354,2932,Days of Heaven (1978),Drama
2355,2935,"Lady Eve, The (1941)",Comedy|Romance
2356,2936,Sullivan's Travels (1941),Adventure|Comedy|Romance
2357,2937,"Palm Beach Story, The (1942)",Comedy
2358,2938,Man Facing Southeast (1986),Drama|Sci-Fi
2359,2939,Niagara (1953),Drama|Thriller
2360,2940,Gilda (1946),Drama|Film-Noir|Mystery|Romance
2361,2941,South Pacific (1958),Musical|Romance|War
2362,2942,Flashdance (1983),Drama|Romance
2363,2943,Indochine (1992),Drama|Romance
2364,2944,"Dirty Dozen, The (1967)",Action|Drama|War
2365,2945,Mike's Murder (1984),Mystery
2366,2946,Help! (1965),Comedy|Musical
2367,2947,Goldfinger (1964),Action|Adventure|Thriller
2368,2948,From Russia with Love (1963),Action|Adventure|Thriller
2369,2949,Dr. No (1962),Action|Adventure|Thriller
2370,2950,"Blue Lagoon, The (1980)",Adventure|Drama|Romance
2371,2951,"Fistful of Dollars, A (Per un pugno di dollari) (1964)",Action|Western
2372,2952,Sydney (Hard Eight) (1996),Crime|Drama|Thriller
2373,2953,Home Alone 2: Lost in New York (1992),Children|Comedy
2374,2956,Someone to Watch Over Me (1987),Action|Crime|Thriller
2375,2959,Fight Club (1999),Action|Crime|Drama|Thriller
2376,2961,"Story of Us, The (1999)",Comedy|Drama
2377,2962,Fever Pitch (1997),Comedy|Romance
2378,2964,Julien Donkey-Boy (1999),Drama
2379,2966,"Straight Story, The (1999)",Adventure|Drama
2380,2967,"Bad Seed, The (1956)",Drama|Thriller
2381,2968,Time Bandits (1981),Adventure|Comedy|Fantasy|Sci-Fi
2382,2969,"Man and a Woman, A (Un homme et une femme) (1966)",Drama|Romance
2383,2970,Fitzcarraldo (1982),Adventure|Drama
2384,2971,All That Jazz (1979),Drama|Fantasy|Musical
2385,2972,Red Sorghum (Hong gao liang) (1987),Drama|War
2386,2973,Crimes and Misdemeanors (1989),Comedy|Crime|Drama
2387,2974,Bats (1999),Horror|Thriller
2388,2975,"Best Man, The (1999)",Comedy|Drama
2389,2976,Bringing Out the Dead (1999),Drama
2390,2977,Crazy in Alabama (1999),Comedy|Drama
2391,2978,Three to Tango (1999),Comedy|Romance
2392,2979,Body Shots (1999),Drama
2393,2981,"Brother, Can You Spare a Dime? (1975)",Documentary
2394,2982,"Guardian, The (1990)",Horror|Thriller
2395,2983,"Ipcress File, The (1965)",Thriller
2396,2984,On Any Sunday (1971),Documentary
2397,2985,RoboCop (1987),Action|Crime|Drama|Sci-Fi|Thriller
2398,2986,RoboCop 2 (1990),Action|Crime|Sci-Fi|Thriller
2399,2987,Who Framed Roger Rabbit? (1988),Adventure|Animation|Children|Comedy|Crime|Fantasy|Mystery
2400,2988,Melvin and Howard (1980),Drama
2401,2989,For Your Eyes Only (1981),Action|Adventure|Thriller
2402,2990,Licence to Kill (1989),Action|Adventure|Thriller
2403,2991,Live and Let Die (1973),Action|Adventure|Thriller
2404,2992,Rawhead Rex (1986),Horror|Thriller
2405,2993,Thunderball (1965),Action|Adventure|Thriller
2406,2995,House on Haunted Hill (1999),Horror|Thriller
2407,2996,Music of the Heart (1999),Drama
2408,2997,Being John Malkovich (1999),Comedy|Drama|Fantasy
2409,2998,Dreaming of Joseph Lees (1999),Drama|Romance
2410,3000,Princess Mononoke (Mononoke-hime) (1997),Action|Adventure|Animation|Drama|Fantasy
2411,3001,"Suburbans, The (1999)",Drama
2412,3002,My Best Fiend (Mein liebster Feind) (1999),Documentary
2413,3003,Train of Life (Train de vie) (1998),Comedy|Drama|Romance|War
2414,3004,"Bachelor, The (1999)",Comedy|Romance
2415,3005,"Bone Collector, The (1999)",Thriller
2416,3006,"Insider, The (1999)",Drama|Thriller
2417,3007,American Movie (1999),Documentary
2418,3008,Last Night (1998),Drama|Sci-Fi
2419,3010,Rosetta (1999),Drama
2420,3011,"They Shoot Horses, Don't They? (1969)",Drama
2421,3013,Bride of Re-Animator (1990),Comedy|Horror
2422,3015,Coma (1978),Thriller
2423,3016,Creepshow (1982),Horror
2424,3017,Creepshow 2 (1987),Horror
2425,3018,Re-Animator (1985),Comedy|Horror|Sci-Fi
2426,3019,Drugstore Cowboy (1989),Crime|Drama
2427,3020,Falling Down (1993),Action|Drama
2428,3021,"Funhouse, The (1981)",Horror
2429,3022,"General, The (1926)",Comedy|War
2430,3024,Piranha (1978),Horror|Sci-Fi
2431,3025,Rough Night in Jericho (1967),Western
2432,3028,"Taming of the Shrew, The (1967)",Comedy
2433,3029,Nighthawks (1981),Action|Drama
2434,3030,Yojimbo (1961),Action|Adventure
2435,3031,Repossessed (1990),Comedy
2436,3032,"Omega Man, The (1971)",Action|Drama|Sci-Fi|Thriller
2437,3033,Spaceballs (1987),Comedy|Sci-Fi
2438,3034,Robin Hood (1973),Adventure|Animation|Children|Comedy|Musical
2439,3035,Mister Roberts (1955),Comedy|Drama|War
2440,3036,"Quest for Fire (Guerre du feu, La) (1981)",Adventure|Drama
2441,3037,Little Big Man (1970),Western
2442,3038,"Face in the Crowd, A (1957)",Drama
2443,3039,Trading Places (1983),Comedy
2444,3040,Meatballs (1979),Comedy
2445,3041,Meatballs Part II (1984),Comedy
2446,3042,Meatballs III (1987),Comedy
2447,3043,Meatballs 4 (1992),Comedy
2448,3044,Dead Again (1991),Mystery|Romance|Thriller
2449,3045,Peter's Friends (1992),Comedy|Drama
2450,3046,"Incredibly True Adventure of Two Girls in Love, The (1995)",Comedy|Romance
2451,3047,Experience Preferred... But Not Essential (1982),Drama
2452,3048,Under the Rainbow (1981),Comedy
2453,3051,Anywhere But Here (1999),Comedy|Drama
2454,3052,Dogma (1999),Adventure|Comedy|Fantasy
2455,3053,"Messenger: The Story of Joan of Arc, The (1999)",Drama|War
2456,3054,Pokémon: The First Movie (1998),Adventure|Animation|Children|Fantasy|Sci-Fi
2457,3055,Felicia's Journey (1999),Thriller
2458,3057,Where's Marlowe? (1998),Comedy
2459,3060,"Commitments, The (1991)",Comedy|Drama|Musical
2460,3061,Holiday Inn (1942),Comedy|Musical
2461,3062,"Longest Day, The (1962)",Action|Drama|War
2462,3063,Poison Ivy (1992),Drama|Thriller
2463,3064,Poison Ivy: New Seduction (1997),Drama|Thriller
2464,3066,Tora! Tora! Tora! (1970),Action|Drama|War
2465,3067,Women on the Verge of a Nervous Breakdown (Mujeres al borde de un ataque de nervios) (1988),Comedy|Drama
2466,3068,"Verdict, The (1982)",Drama|Mystery
2467,3069,"Effect of Gamma Rays on Man-in-the-Moon Marigolds, The (1972)",Drama
2468,3070,"Adventures of Buckaroo Banzai Across the 8th Dimension, The (1984)",Adventure|Comedy|Sci-Fi
2469,3071,Stand and Deliver (1988),Comedy|Drama
2470,3072,Moonstruck (1987),Comedy|Romance
2471,3074,Jeremiah Johnson (1972),Western
2472,3075,Repulsion (1965),Drama|Horror
2473,3076,Irma la Douce (1963),Comedy
2474,3077,42 Up (1998),Documentary
2475,3078,Liberty Heights (1999),Drama
2476,3079,Mansfield Park (1999),Comedy|Drama|Romance
2477,3081,Sleepy Hollow (1999),Fantasy|Horror|Mystery|Romance
2478,3082,"World Is Not Enough, The (1999)",Action|Adventure|Thriller
2479,3083,All About My Mother (Todo sobre mi madre) (1999),Drama
2480,3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical
2481,3087,Scrooged (1988),Comedy|Fantasy|Romance
2482,3088,Harvey (1950),Comedy|Fantasy
2483,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama
2484,3090,Matewan (1987),Drama
2485,3091,Kagemusha (1980),Drama|War
2486,3093,McCabe & Mrs. Miller (1971),Drama|Western
2487,3094,Maurice (1987),Drama|Romance
2488,3095,"Grapes of Wrath, The (1940)",Drama
2489,3096,My Man Godfrey (1957),Comedy
2490,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance
2491,3098,"Natural, The (1984)",Drama
2492,3099,Shampoo (1975),Comedy|Drama|Romance
2493,3100,"River Runs Through It, A (1992)",Drama
2494,3101,Fatal Attraction (1987),Drama|Thriller
2495,3102,Jagged Edge (1985),Crime|Romance|Thriller
2496,3103,Stanley & Iris (1990),Drama|Romance
2497,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller
2498,3105,Awakenings (1990),Drama|Mystery
2499,3106,Come See the Paradise (1990),Drama|Romance
2500,3107,Backdraft (1991),Action|Drama
2501,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance
2502,3109,"River, The (1984)",Drama
2503,3110,Country (1984),Drama
2504,3111,Places in the Heart (1984),Drama
2505,3112,'night Mother (1986),Drama
2506,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller
2507,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy
2508,3115,Flawless (1999),Drama
2509,3116,Miss Julie (1999),Drama
2510,3117,Ride with the Devil (1999),Drama|Romance|War
2511,3118,Tumbleweeds (1999),Drama
2512,3120,"Distinguished Gentleman, The (1992)",Comedy
2513,3121,"Hitch-Hiker, The (1953)",Drama|Film-Noir
2514,3122,Santa Fe Trail (1940),Drama|Romance|Western
2515,3125,"End of the Affair, The (1999)",Drama
2516,3127,Holy Smoke (1999),Comedy|Drama
2517,3128,"Map of the World, A (1999)",Drama
2518,3129,Sweet and Lowdown (1999),Comedy|Drama
2519,3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama
2520,3133,Go West (1925),Comedy|Western
2521,3134,Grand Illusion (La grande illusion) (1937),Drama|War
2522,3135,"Great Santini, The (1979)",Drama
2523,3136,"James Dean Story, The (1957)",Documentary
2524,3138,Stealing Home (1988),Drama
2525,3140,Three Ages (1923),Comedy
2526,3141,"Two Jakes, The (1990)",Drama
2527,3142,U2: Rattle and Hum (1988),Documentary|Musical
2528,3143,Hell in the Pacific (1968),Drama|War
2529,3144,"Glass Bottom Boat, The (1966)",Comedy|Romance
2530,3145,Cradle Will Rock (1999),Drama
2531,3146,Deuce Bigalow: Male Gigolo (1999),Comedy
2532,3147,"Green Mile, The (1999)",Crime|Drama
2533,3148,"Cider House Rules, The (1999)",Drama
2534,3150,"War Zone, The (1999)",Drama|Thriller
2535,3152,"Last Picture Show, The (1971)",Drama
2536,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy
2537,3155,Anna and the King (1999),Drama|Romance
2538,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi
2539,3157,Stuart Little (1999),Children|Comedy|Fantasy
2540,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama
2541,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX
2542,3160,Magnolia (1999),Drama
2543,3161,Onegin (1999),Drama|Romance
2544,3163,Topsy-Turvy (1999),Comedy|Drama|Musical
2545,3165,Boiling Point (1993),Action|Drama
2546,3166,Brenda Starr (1989),Adventure
2547,3167,Carnal Knowledge (1971),Comedy|Drama
2548,3168,Easy Rider (1969),Adventure|Drama
2549,3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller
2550,3171,Room at the Top (1959),Drama
2551,3173,Any Given Sunday (1999),Drama
2552,3174,Man on the Moon (1999),Comedy|Drama
2553,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi
2554,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller
2555,3177,Next Friday (2000),Comedy
2556,3178,"Hurricane, The (1999)",Drama
2557,3179,Angela's Ashes (1999),Drama
2558,3180,Play it to the Bone (1999),Comedy|Drama
2559,3181,Titus (1999),Drama
2560,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary
2561,3183,"Third Miracle, The (1999)",Drama
2562,3185,Snow Falling on Cedars (1999),Drama
2563,3186,"Girl, Interrupted (1999)",Drama
2564,3188,"Life and Times of Hank Greenberg, The (1998)",Documentary
2565,3189,My Dog Skip (1999),Children|Drama
2566,3190,Supernova (2000),Adventure|Sci-Fi|Thriller
2567,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama
2568,3194,"Way We Were, The (1973)",Drama|Romance
2569,3196,Stalag 17 (1953),Drama|War
2570,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller
2571,3198,Papillon (1973),Crime|Drama
2572,3199,Pal Joey (1957),Comedy|Drama|Musical|Romance
2573,3200,"Last Detail, The (1973)",Comedy|Drama
2574,3201,Five Easy Pieces (1970),Drama
2575,3202,Even Dwarfs Started Small (Auch Zwerge haben klein angefangen) (1971),Drama|Horror
2576,3203,Dead Calm (1989),Thriller
2577,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller
2578,3205,Black Sunday (La maschera del demonio) (1960),Horror
2579,3206,Against All Odds (1984),Romance
2580,3207,"Snows of Kilimanjaro, The (1952)",Adventure
2581,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy
2582,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance
2583,3211,"Cry in the Dark, A (1988)",Drama
2584,3213,Batman: Mask of the Phantasm (1993),Animation|Children
2585,3214,American Flyers (1985),Drama
2586,3216,"Vampyros Lesbos (Vampiras, Las) (1971)",Fantasy|Horror|Thriller
2587,3217,"Star Is Born, A (1937)",Drama
2588,3218,Poison (1991),Drama
2589,3219,Pacific Heights (1990),Mystery|Thriller
2590,3221,"Draughtsman's Contract, The (1982)",Drama
2591,3223,"Zed & Two Noughts, A (1985)",Drama
2592,3224,Woman in the Dunes (Suna no onna) (1964),Drama
2593,3225,Down to You (2000),Comedy|Romance
2594,3232,Seven Chances (1925),Comedy
2595,3235,Where the Buffalo Roam (1980),Comedy
2596,3238,Eye of the Beholder (1999),Thriller
2597,3239,Isn't She Great? (2000),Comedy
2598,3240,"Big Tease, The (1999)",Comedy
2599,3241,"Cup, The (Phörpa) (1999)",Comedy
2600,3243,Encino Man (1992),Comedy
2601,3244,"Goodbye Girl, The (1977)",Comedy|Romance
2602,3245,I Am Cuba (Soy Cuba/Ya Kuba) (1964),Drama
2603,3246,Malcolm X (1992),Drama
2604,3247,Sister Act (1992),Comedy|Crime
2605,3248,Sister Act 2: Back in the Habit (1993),Comedy
2606,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller
2607,3250,Alive (1993),Drama
2608,3251,Agnes of God (1985),Drama|Mystery
2609,3252,Scent of a Woman (1992),Drama
2610,3253,Wayne's World (1992),Comedy
2611,3254,Wayne's World 2 (1993),Comedy
2612,3255,"League of Their Own, A (1992)",Comedy|Drama
2613,3256,Patriot Games (1992),Action|Crime|Drama|Thriller
2614,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller
2615,3258,Death Becomes Her (1992),Comedy|Fantasy
2616,3259,Far and Away (1992),Adventure|Drama|Romance
2617,3260,Howards End (1992),Drama
2618,3261,Singles (1992),Comedy|Drama|Romance
2619,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller
2620,3263,White Men Can't Jump (1992),Comedy|Drama
2621,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror
2622,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller
2623,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller
2624,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western
2625,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy
2626,3269,Forever Young (1992),Drama|Romance|Sci-Fi
2627,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance
2628,3271,Of Mice and Men (1992),Drama
2629,3272,Bad Lieutenant (1992),Crime|Drama
2630,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller
2631,3274,Single White Female (1992),Drama|Thriller
2632,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller
2633,3276,Gun Shy (2000),Comedy
2634,3281,"Brandon Teena Story, The (1998)",Documentary
2635,3282,Different for Girls (1996),Comedy
2636,3284,They Might Be Giants (1971),Comedy|Mystery|Romance
2637,3285,"Beach, The (2000)",Adventure|Drama
2638,3286,Snow Day (2000),Comedy
2639,3287,"Tigger Movie, The (2000)",Animation|Children
2640,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama
2641,3292,"Big Combo, The (1955)",Film-Noir
2642,3294,Eaten Alive (1977),Horror
2643,3296,To Sir with Love (1967),Drama
2644,3298,Boiler Room (2000),Crime|Drama|Thriller
2645,3299,Hanging Up (2000),Comedy|Drama
2646,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller
2647,3301,"Whole Nine Yards, The (2000)",Comedy|Crime
2648,3302,Beautiful People (1999),Comedy
2649,3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary
2650,3304,Blue Collar (1978),Crime|Drama
2651,3306,"Circus, The (1928)",Comedy
2652,3307,City Lights (1931),Comedy|Drama|Romance
2653,3308,"Flamingo Kid, The (1984)",Comedy|Drama
2654,3309,"Dog's Life, A (1918)",Comedy
2655,3310,"Kid, The (1921)",Comedy|Drama
2656,3313,Class Reunion (1982),Comedy
2657,3314,"Big Trees, The (1952)",Action|Drama
2658,3316,Reindeer Games (2000),Action|Thriller
2659,3317,Wonder Boys (2000),Comedy|Drama
2660,3318,Deterrence (1999),Drama|Thriller
2661,3320,Mifune's Last Song (Mifunes sidste sang) (1999),Comedy|Drama|Romance
2662,3324,Drowning Mona (2000),Comedy
2663,3325,"Next Best Thing, The (2000)",Comedy|Drama
2664,3326,What Planet Are You From? (2000),Comedy|Sci-Fi
2665,3327,Beyond the Mat (1999),Documentary
2666,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama
2667,3329,The Year My Voice Broke (1987),Drama|Romance
2668,3330,Splendor in the Grass (1961),Drama|Romance
2669,3331,My Tutor (1983),Drama
2670,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller
2671,3338,For All Mankind (1989),Documentary
2672,3339,Cross of Iron (1977),War
2673,3340,Bride of the Monster (1955),Horror|Sci-Fi
2674,3341,Born Yesterday (1950),Comedy
2675,3342,Birdy (1984),Drama|War
2676,3343,And God Created Woman (1988),Comedy|Drama|Romance
2677,3344,Blood Feast (1963),Horror
2678,3347,Never Cry Wolf (1983),Adventure|Drama
2679,3349,"Perils of Pauline, The (1947)",Comedy
2680,3350,"Raisin in the Sun, A (1961)",Drama
2681,3351,Two Thousand Maniacs! (1964),Horror
2682,3354,Mission to Mars (2000),Sci-Fi
2683,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller
2684,3357,East-West (Est-ouest) (1999),Drama|Romance
2685,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance
2686,3359,Breaking Away (1979),Comedy|Drama
2687,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance
2688,3361,Bull Durham (1988),Comedy|Drama|Romance
2689,3362,Dog Day Afternoon (1975),Crime|Drama
2690,3363,American Graffiti (1973),Comedy|Drama
2691,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir
2692,3365,"Searchers, The (1956)",Drama|Western
2693,3368,"Big Country, The (1958)",Romance|Western
2694,3370,Betrayed (1988),Drama|Thriller
2695,3371,Bound for Glory (1976),Drama
2696,3377,Hangmen Also Die! (1943),Drama|War
2697,3379,On the Beach (1959),Drama
2698,3380,Railroaded! (1947),Film-Noir
2699,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime
2700,3385,Volunteers (1985),Comedy
2701,3386,JFK (1991),Drama|Mystery|Thriller
2702,3387,Who's Harry Crumb? (1989),Comedy|Mystery
2703,3388,Harry and the Hendersons (1987),Children|Comedy
2704,3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance
2705,3391,Who's That Girl? (1987),Comedy
2706,3392,She-Devil (1989),Comedy
2707,3393,Date with an Angel (1987),Comedy|Fantasy|Romance
2708,3394,Blind Date (1987),Comedy|Romance
2709,3395,Nadine (1987),Comedy
2710,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical
2711,3397,"Great Muppet Caper, The (1981)",Children|Comedy
2712,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical
2713,3399,Sesame Street Presents Follow That Bird (1985),Children|Comedy
2714,3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy
2715,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi
2716,3402,Turtle Diary (1985),Comedy|Drama|Romance
2717,3404,Titanic (1953),Action|Drama
2718,3405,"Night to Remember, A (1958)",Action|Drama
